Date,Month,District,LATITUDE,LONGITUDE,Water_Table_m
19-Jan-15,Jan,Bhola,22.675,90.636,2.25
26-Jan-15,Jan,Bhola,22.675,90.636,2.26
02-Feb-15,Feb,Bhola,22.675,90.636,2.35
09-Feb-15,Feb,Bhola,22.675,90.636,2.4
16-Feb-15,Feb,Bhola,22.675,90.636,2.45
23-Feb-15,Feb,Bhola,22.675,90.636,2.47
02-Mar-15,Mar,Bhola,22.675,90.636,2.5
09-Mar-15,Mar,Bhola,22.675,90.636,2.51
16-Mar-15,Mar,Bhola,22.675,90.636,2.53
23-Mar-15,Mar,Bhola,22.675,90.636,2.56
30-Mar-15,Mar,Bhola,22.675,90.636,2.59
06-Apr-15,Apr,Bhola,22.675,90.636,2.62
13-Apr-15,Apr,Bhola,22.675,90.636,2.64
20-Apr-15,Apr,Bhola,22.675,90.636,2.66
27-Apr-15,Apr,Bhola,22.675,90.636,2.7
16-Nov-15,Nov,Bhola,22.675,90.636,2.03
23-Nov-15,Nov,Bhola,22.675,90.636,2.1
30-Nov-15,Nov,Bhola,22.675,90.636,2.19
07-Dec-15,Dec,Bhola,22.675,90.636,2.19
04-Apr-16,Apr,Bhola,22.675,90.636,4.77
11-Apr-16,Apr,Bhola,22.675,90.636,4.82
18-Apr-16,Apr,Bhola,22.675,90.636,4.87
25-Apr-16,Apr,Bhola,22.675,90.636,4.92
05-Dec-16,Dec,Bhola,22.675,90.636,1.96
12-Dec-16,Dec,Bhola,22.675,90.636,1.85
19-Dec-16,Dec,Bhola,22.675,90.636,1.75
26-Dec-16,Dec,Bhola,22.675,90.636,1.92
02-Jan-17,Jan,Bhola,22.675,90.636,2.1
09-Jan-17,Jan,Bhola,22.675,90.636,2.14
16-Jan-17,Jan,Bhola,22.675,90.636,2.19
23-Jan-17,Jan,Bhola,22.675,90.636,2.21
06-Feb-17,Feb,Bhola,22.675,90.636,2.2
13-Feb-17,Feb,Bhola,22.675,90.636,2.18
20-Feb-17,Feb,Bhola,22.675,90.636,2.18
27-Feb-17,Feb,Bhola,22.675,90.636,2.19
06-Mar-17,Mar,Bhola,22.675,90.636,2.28
13-Mar-17,Mar,Bhola,22.675,90.636,2.1
20-Mar-17,Mar,Bhola,22.675,90.636,2.1
27-Mar-17,Mar,Bhola,22.675,90.636,2.1
03-Apr-17,Apr,Bhola,22.675,90.636,2.05
10-Apr-17,Apr,Bhola,22.675,90.636,2.09
17-Apr-17,Apr,Bhola,22.675,90.636,2.1
24-Apr-17,Apr,Bhola,22.675,90.636,2.05
01-May-17,May,Bhola,22.675,90.636,2
08-May-17,May,Bhola,22.675,90.636,1.95
15-May-17,May,Bhola,22.675,90.636,1.9
22-May-17,May,Bhola,22.675,90.636,1.95
29-May-17,May,Bhola,22.675,90.636,1.84
05-Jun-17,Jun,Bhola,22.675,90.636,1.8
12-Jun-17,Jun,Bhola,22.675,90.636,1.75
19-Jun-17,Jun,Bhola,22.675,90.636,1.72
26-Jun-17,Jun,Bhola,22.675,90.636,1.68
03-Jul-17,Jul,Bhola,22.675,90.636,1.6
10-Jul-17,Jul,Bhola,22.675,90.636,1.6
07-Aug-17,Aug,Bhola,22.675,90.636,1.53
14-Aug-17,Aug,Bhola,22.675,90.636,1.54
21-Aug-17,Aug,Bhola,22.675,90.636,1.69
28-Aug-17,Aug,Bhola,22.675,90.636,1.89
04-Sep-17,Sep,Bhola,22.675,90.636,1.58
11-Sep-17,Sep,Bhola,22.675,90.636,1.5
18-Sep-17,Sep,Bhola,22.675,90.636,1.66
25-Sep-17,Sep,Bhola,22.675,90.636,1.62
02-Oct-17,Oct,Bhola,22.675,90.636,1.62
09-Oct-17,Oct,Bhola,22.675,90.636,1.64
16-Oct-17,Oct,Bhola,22.675,90.636,1.65
23-Oct-17,Oct,Bhola,22.675,90.636,1.68
30-Oct-17,Oct,Bhola,22.675,90.636,1.7
06-Nov-17,Nov,Bhola,22.675,90.636,1.77
13-Nov-17,Nov,Bhola,22.675,90.636,1.84
20-Nov-17,Nov,Bhola,22.675,90.636,1.88
27-Nov-17,Nov,Bhola,22.675,90.636,1.9
04-Dec-17,Dec,Bhola,22.675,90.636,1.94
11-Dec-17,Dec,Bhola,22.675,90.636,1.82
18-Dec-17,Dec,Bhola,22.675,90.636,1.8
25-Dec-17,Dec,Bhola,22.675,90.636,2
01-Jan-18,Jan,Bhola,22.675,90.636,2.04
08-Jan-18,Jan,Bhola,22.675,90.636,2.08
15-Jan-18,Jan,Bhola,22.675,90.636,2.08
22-Jan-18,Jan,Bhola,22.675,90.636,2.09
29-Jan-18,Jan,Bhola,22.675,90.636,2.07
05-Feb-18,Feb,Bhola,22.675,90.636,2.1
12-Feb-18,Feb,Bhola,22.675,90.636,2.16
19-Feb-18,Feb,Bhola,22.675,90.636,2
26-Feb-18,Feb,Bhola,22.675,90.636,2.2
05-Mar-18,Mar,Bhola,22.675,90.636,2.24
12-Mar-18,Mar,Bhola,22.675,90.636,2.31
19-Mar-18,Mar,Bhola,22.675,90.636,2.36
26-Mar-18,Mar,Bhola,22.675,90.636,2.45
02-Apr-18,Apr,Bhola,22.675,90.636,2.43
09-Apr-18,Apr,Bhola,22.675,90.636,2.44
16-Apr-18,Apr,Bhola,22.675,90.636,2.48
23-Apr-18,Apr,Bhola,22.675,90.636,2.51
30-Apr-18,Apr,Bhola,22.675,90.636,2.23
07-May-18,May,Bhola,22.675,90.636,2.04
14-May-18,May,Bhola,22.675,90.636,1.97
21-May-18,May,Bhola,22.675,90.636,1.86
28-May-18,May,Bhola,22.675,90.636,1.81
04-Jun-18,Jun,Bhola,22.675,90.636,1.77
11-Jun-18,Jun,Bhola,22.675,90.636,1.7
18-Jun-18,Jun,Bhola,22.675,90.636,1.66
25-Jun-18,Jun,Bhola,22.675,90.636,1.65
02-Jul-18,Jul,Bhola,22.675,90.636,1.65
09-Jul-18,Jul,Bhola,22.675,90.636,1.63
16-Jul-18,Jul,Bhola,22.675,90.636,1.67
23-Jul-18,Jul,Bhola,22.675,90.636,1.69
30-Jul-18,Jul,Bhola,22.675,90.636,1.7
06-Aug-18,Aug,Bhola,22.675,90.636,1.7
13-Aug-18,Aug,Bhola,22.675,90.636,1.71
20-Aug-18,Aug,Bhola,22.675,90.636,1.69
27-Aug-18,Aug,Bhola,22.675,90.636,1.7
03-Sep-18,Sep,Bhola,22.675,90.636,1.72
10-Sep-18,Sep,Bhola,22.675,90.636,1.73
17-Sep-18,Sep,Bhola,22.675,90.636,1.74
24-Sep-18,Sep,Bhola,22.675,90.636,1.8
01-Oct-18,Oct,Bhola,22.675,90.636,1.84
08-Oct-18,Oct,Bhola,22.675,90.636,1.89
15-Oct-18,Oct,Bhola,22.675,90.636,1.95
22-Oct-18,Oct,Bhola,22.675,90.636,1.82
29-Oct-18,Oct,Bhola,22.675,90.636,1.86
05-Nov-18,Nov,Bhola,22.675,90.636,1.95
12-Nov-18,Nov,Bhola,22.675,90.636,2
19-Nov-18,Nov,Bhola,22.675,90.636,2.13
26-Nov-18,Nov,Bhola,22.675,90.636,1.13
03-Dec-18,Dec,Bhola,22.675,90.636,2.18
10-Dec-18,Dec,Bhola,22.675,90.636,2.24
17-Dec-18,Dec,Bhola,22.675,90.636,2.25
24-Dec-18,Dec,Bhola,22.675,90.636,2.26
31-Dec-18,Dec,Bhola,22.675,90.636,2.3
07-Jan-19,Jan,Bhola,22.675,90.636,2.35
14-Jan-19,Jan,Bhola,22.675,90.636,2.39
21-Jan-19,Jan,Bhola,22.675,90.636,2.41
28-Jan-19,Jan,Bhola,22.675,90.636,2.41
04-Feb-19,Feb,Bhola,22.675,90.636,2.42
11-Feb-19,Feb,Bhola,22.675,90.636,2.38
18-Feb-19,Feb,Bhola,22.675,90.636,2.34
25-Feb-19,Feb,Bhola,22.675,90.636,2.3
04-Mar-19,Mar,Bhola,22.675,90.636,2.26
11-Mar-19,Mar,Bhola,22.675,90.636,2.22
18-Mar-19,Mar,Bhola,22.675,90.636,2.28
25-Mar-19,Mar,Bhola,22.675,90.636,2.35
01-Apr-19,Apr,Bhola,22.675,90.636,2.4
08-Apr-19,Apr,Bhola,22.675,90.636,2.24
15-Apr-19,Apr,Bhola,22.675,90.636,2.3
22-Apr-19,Apr,Bhola,22.675,90.636,2.47
29-Apr-19,Apr,Bhola,22.675,90.636,2.52
06-May-19,May,Bhola,22.675,90.636,1.67
13-May-19,May,Bhola,22.675,90.636,1.32
20-May-19,May,Bhola,22.675,90.636,1.28
27-May-19,May,Bhola,22.675,90.636,2.22
03-Jun-19,Jun,Bhola,22.675,90.636,2.2
10-Jun-19,Jun,Bhola,22.675,90.636,2.16
17-Jun-19,Jun,Bhola,22.675,90.636,2.13
24-Jun-19,Jun,Bhola,22.675,90.636,2.11
01-Jul-19,Jul,Bhola,22.675,90.636,2.1
08-Jul-19,Jul,Bhola,22.675,90.636,1.84
15-Jul-19,Jul,Bhola,22.675,90.636,1.47
22-Jul-19,Jul,Bhola,22.675,90.636,1.8
29-Jul-19,Jul,Bhola,22.675,90.636,1.75
05-Aug-19,Aug,Bhola,22.675,90.636,1.73
12-Aug-19,Aug,Bhola,22.675,90.636,1.6
19-Aug-19,Aug,Bhola,22.675,90.636,1.65
26-Aug-19,Aug,Bhola,22.675,90.636,1.7
02-Sep-19,Sep,Bhola,22.675,90.636,1.71
09-Sep-19,Sep,Bhola,22.675,90.636,1.69
16-Sep-19,Sep,Bhola,22.675,90.636,1.72
23-Sep-19,Sep,Bhola,22.675,90.636,1.69
30-Sep-19,Sep,Bhola,22.675,90.636,1.71
07-Oct-19,Oct,Bhola,22.675,90.636,1.69
14-Oct-19,Oct,Bhola,22.675,90.636,1.7
21-Oct-19,Oct,Bhola,22.675,90.636,1.71
28-Oct-19,Oct,Bhola,22.675,90.636,1.73
06-Jan-20,Jan,Bhola,22.675,90.636,1.82
13-Jan-20,Jan,Bhola,22.675,90.636,1.9
20-Jan-20,Jan,Bhola,22.675,90.636,1.91
27-Jan-20,Jan,Bhola,22.675,90.636,1.99
03-Feb-20,Feb,Bhola,22.675,90.636,2.02
10-Feb-20,Feb,Bhola,22.675,90.636,2.11
17-Feb-20,Feb,Bhola,22.675,90.636,2.13
24-Feb-20,Feb,Bhola,22.675,90.636,2.16
02-Mar-20,Mar,Bhola,22.675,90.636,2.18
09-Mar-20,Mar,Bhola,22.675,90.636,2.24
16-Mar-20,Mar,Bhola,22.675,90.636,2.25
23-Mar-20,Mar,Bhola,22.675,90.636,2.26
30-Mar-20,Mar,Bhola,22.675,90.636,3.35
06-Apr-20,Apr,Bhola,22.675,90.636,2.4
13-Apr-20,Apr,Bhola,22.675,90.636,2.45
20-Apr-20,Apr,Bhola,22.675,90.636,2.48
27-Apr-20,Apr,Bhola,22.675,90.636,1.94
04-May-20,May,Bhola,22.675,90.636,1.9
11-May-20,May,Bhola,22.675,90.636,1.86
18-May-20,May,Bhola,22.675,90.636,1.84
25-May-20,May,Bhola,22.675,90.636,1.83
01-Jun-20,Jun,Bhola,22.675,90.636,1.82
05-Jan-15,Jan,Bogura,24.932,89.347,7.21
12-Jan-15,Jan,Bogura,24.932,89.347,7.29
19-Jan-15,Jan,Bogura,24.932,89.347,7.32
26-Jan-15,Jan,Bogura,24.932,89.347,7.37
02-Feb-15,Feb,Bogura,24.932,89.347,7.49
09-Feb-15,Feb,Bogura,24.932,89.347,7.58
16-Feb-15,Feb,Bogura,24.932,89.347,7.6
23-Feb-15,Feb,Bogura,24.932,89.347,7.64
02-Mar-15,Mar,Bogura,24.932,89.347,7.69
09-Mar-15,Mar,Bogura,24.932,89.347,7.85
16-Mar-15,Mar,Bogura,24.932,89.347,7.92
23-Mar-15,Mar,Bogura,24.932,89.347,8.05
30-Mar-15,Mar,Bogura,24.932,89.347,8.23
06-Apr-15,Apr,Bogura,24.932,89.347,8.33
13-Apr-15,Apr,Bogura,24.932,89.347,8.29
20-Apr-15,Apr,Bogura,24.932,89.347,8.09
27-Apr-15,Apr,Bogura,24.932,89.347,8.21
04-May-15,May,Bogura,24.932,89.347,8.53
11-May-15,May,Bogura,24.932,89.347,8.61
18-May-15,May,Bogura,24.932,89.347,7.59
25-May-15,May,Bogura,24.932,89.347,7.44
01-Jun-15,Jun,Bogura,24.932,89.347,7.37
08-Jun-15,Jun,Bogura,24.932,89.347,7.43
15-Jun-15,Jun,Bogura,24.932,89.347,7.21
22-Jun-15,Jun,Bogura,24.932,89.347,7
29-Jun-15,Jun,Bogura,24.932,89.347,6.09
06-Jul-15,Jul,Bogura,24.932,89.347,6.13
13-Jul-15,Jul,Bogura,24.932,89.347,6.18
20-Jul-15,Jul,Bogura,24.932,89.347,6.11
27-Jul-15,Jul,Bogura,24.932,89.347,5.92
03-Aug-15,Aug,Bogura,24.932,89.347,5.85
10-Aug-15,Aug,Bogura,24.932,89.347,5.8
17-Aug-15,Aug,Bogura,24.932,89.347,5.72
24-Aug-15,Aug,Bogura,24.932,89.347,4.06
31-Aug-15,Aug,Bogura,24.932,89.347,4.35
07-Sep-15,Sep,Bogura,24.932,89.347,4.57
14-Sep-15,Sep,Bogura,24.932,89.347,4.79
21-Sep-15,Sep,Bogura,24.932,89.347,5.19
28-Sep-15,Sep,Bogura,24.932,89.347,5.27
05-Oct-15,Oct,Bogura,24.932,89.347,5.56
12-Oct-15,Oct,Bogura,24.932,89.347,5.97
19-Oct-15,Oct,Bogura,24.932,89.347,6.03
26-Oct-15,Oct,Bogura,24.932,89.347,6.11
02-Nov-15,Nov,Bogura,24.932,89.347,6.29
09-Nov-15,Nov,Bogura,24.932,89.347,6.36
16-Nov-15,Nov,Bogura,24.932,89.347,6.5
23-Nov-15,Nov,Bogura,24.932,89.347,6.68
30-Nov-15,Nov,Bogura,24.932,89.347,6.71
07-Dec-15,Dec,Bogura,24.932,89.347,6.83
14-Dec-15,Dec,Bogura,24.932,89.347,6.9
21-Dec-15,Dec,Bogura,24.932,89.347,6.99
28-Dec-15,Dec,Bogura,24.932,89.347,7.08
04-Jan-16,Jan,Bogura,24.932,89.347,7.03
11-Jan-16,Jan,Bogura,24.932,89.347,7.09
18-Jan-16,Jan,Bogura,24.932,89.347,7.11
25-Jan-16,Jan,Bogura,24.932,89.347,7.13
01-Feb-16,Feb,Bogura,24.932,89.347,7.16
08-Feb-16,Feb,Bogura,24.932,89.347,7.29
15-Feb-16,Feb,Bogura,24.932,89.347,7.42
22-Feb-16,Feb,Bogura,24.932,89.347,7.71
29-Feb-16,Feb,Bogura,24.932,89.347,7.84
07-Mar-16,Mar,Bogura,24.932,89.347,7.99
14-Mar-16,Mar,Bogura,24.932,89.347,7.99
21-Mar-16,Mar,Bogura,24.932,89.347,8
28-Mar-16,Mar,Bogura,24.932,89.347,8.09
04-Apr-16,Apr,Bogura,24.932,89.347,8.16
11-Apr-16,Apr,Bogura,24.932,89.347,8.29
18-Apr-16,Apr,Bogura,24.932,89.347,8.32
25-Apr-16,Apr,Bogura,24.932,89.347,8.39
02-May-16,May,Bogura,24.932,89.347,8.29
09-May-16,May,Bogura,24.932,89.347,8.22
16-May-16,May,Bogura,24.932,89.347,8.32
23-May-16,May,Bogura,24.932,89.347,8.37
30-May-16,May,Bogura,24.932,89.347,8.4
06-Jun-16,Jun,Bogura,24.932,89.347,7.11
13-Jun-16,Jun,Bogura,24.932,89.347,7.44
20-Jun-16,Jun,Bogura,24.932,89.347,7.51
27-Jun-16,Jun,Bogura,24.932,89.347,7.66
04-Jul-16,Jul,Bogura,24.932,89.347,7.7
11-Jul-16,Jul,Bogura,24.932,89.347,7.57
18-Jul-16,Jul,Bogura,24.932,89.347,7.42
25-Jul-16,Jul,Bogura,24.932,89.347,7
01-Aug-16,Aug,Bogura,24.932,89.347,6.91
08-Aug-16,Aug,Bogura,24.932,89.347,6.78
15-Aug-16,Aug,Bogura,24.932,89.347,6.89
22-Aug-16,Aug,Bogura,24.932,89.347,6.81
29-Aug-16,Aug,Bogura,24.932,89.347,6.79
05-Sep-16,Sep,Bogura,24.932,89.347,6.87
12-Sep-16,Sep,Bogura,24.932,89.347,6.84
19-Sep-16,Sep,Bogura,24.932,89.347,6.9
26-Sep-16,Sep,Bogura,24.932,89.347,6.72
03-Oct-16,Oct,Bogura,24.932,89.347,6.61
10-Oct-16,Oct,Bogura,24.932,89.347,6.59
17-Oct-16,Oct,Bogura,24.932,89.347,6.53
24-Oct-16,Oct,Bogura,24.932,89.347,6.55
31-Oct-16,Oct,Bogura,24.932,89.347,6.46
07-Nov-16,Nov,Bogura,24.932,89.347,6.57
14-Nov-16,Nov,Bogura,24.932,89.347,6.71
21-Nov-16,Nov,Bogura,24.932,89.347,6.83
28-Nov-16,Nov,Bogura,24.932,89.347,6.89
02-Jan-17,Jan,Bogura,24.932,89.347,6.51
09-Jan-17,Jan,Bogura,24.932,89.347,6.76
16-Jan-17,Jan,Bogura,24.932,89.347,7.11
23-Jan-17,Jan,Bogura,24.932,89.347,7.32
30-Jan-17,Jan,Bogura,24.932,89.347,7.33
06-Feb-17,Feb,Bogura,24.932,89.347,7.41
13-Feb-17,Feb,Bogura,24.932,89.347,7.5
20-Feb-17,Feb,Bogura,24.932,89.347,7.6
27-Feb-17,Feb,Bogura,24.932,89.347,7.65
06-Mar-17,Mar,Bogura,24.932,89.347,7.67
13-Mar-17,Mar,Bogura,24.932,89.347,7.78
20-Mar-17,Mar,Bogura,24.932,89.347,7.82
27-Mar-17,Mar,Bogura,24.932,89.347,7.89
03-Apr-17,Apr,Bogura,24.932,89.347,7.98
10-Apr-17,Apr,Bogura,24.932,89.347,7.9
17-Apr-17,Apr,Bogura,24.932,89.347,7.85
24-Apr-17,Apr,Bogura,24.932,89.347,7.8
01-May-17,May,Bogura,24.932,89.347,7.8
08-May-17,May,Bogura,24.932,89.347,7.71
15-May-17,May,Bogura,24.932,89.347,7.21
22-May-17,May,Bogura,24.932,89.347,7.35
29-May-17,May,Bogura,24.932,89.347,7.29
05-Jun-17,Jun,Bogura,24.932,89.347,7.2
12-Jun-17,Jun,Bogura,24.932,89.347,7.17
19-Jun-17,Jun,Bogura,24.932,89.347,7.9
26-Jun-17,Jun,Bogura,24.932,89.347,6
03-Jul-17,Jul,Bogura,24.932,89.347,6.12
10-Jul-17,Jul,Bogura,24.932,89.347,6.35
17-Jul-17,Jul,Bogura,24.932,89.347,6.43
24-Jul-17,Jul,Bogura,24.932,89.347,5.03
31-Jul-17,Jul,Bogura,24.932,89.347,5.21
28-Aug-17,Aug,Bogura,24.932,89.347,4.54
04-Sep-17,Sep,Bogura,24.932,89.347,4.59
11-Sep-17,Sep,Bogura,24.932,89.347,4.63
18-Sep-17,Sep,Bogura,24.932,89.347,4.7
25-Sep-17,Sep,Bogura,24.932,89.347,4.87
02-Oct-17,Oct,Bogura,24.932,89.347,4.96
09-Oct-17,Oct,Bogura,24.932,89.347,5.09
16-Oct-17,Oct,Bogura,24.932,89.347,5.21
23-Oct-17,Oct,Bogura,24.932,89.347,5.29
01-Jan-18,Jan,Bogura,24.932,89.347,6.37
08-Jan-18,Jan,Bogura,24.932,89.347,6.5
15-Jan-18,Jan,Bogura,24.932,89.347,6.71
22-Jan-18,Jan,Bogura,24.932,89.347,6.91
29-Jan-18,Jan,Bogura,24.932,89.347,7.07
05-Feb-18,Feb,Bogura,24.932,89.347,7.21
12-Feb-18,Feb,Bogura,24.932,89.347,7.35
19-Feb-18,Feb,Bogura,24.932,89.347,7.41
26-Feb-18,Feb,Bogura,24.932,89.347,7.56
05-Mar-18,Mar,Bogura,24.932,89.347,7.59
12-Mar-18,Mar,Bogura,24.932,89.347,7.66
19-Mar-18,Mar,Bogura,24.932,89.347,7.69
26-Mar-18,Mar,Bogura,24.932,89.347,7.71
02-Apr-18,Apr,Bogura,24.932,89.347,7.74
09-Apr-18,Apr,Bogura,24.932,89.347,7.59
16-Apr-18,Apr,Bogura,24.932,89.347,7.66
23-Apr-18,Apr,Bogura,24.932,89.347,7.52
30-Apr-18,Apr,Bogura,24.932,89.347,7.42
07-May-18,May,Bogura,24.932,89.347,7.35
14-May-18,May,Bogura,24.932,89.347,7.2
21-May-18,May,Bogura,24.932,89.347,7.09
28-May-18,May,Bogura,24.932,89.347,6.18
04-Jun-18,Jun,Bogura,24.932,89.347,6.21
11-Jun-18,Jun,Bogura,24.932,89.347,6.29
18-Jun-18,Jun,Bogura,24.932,89.347,6.11
25-Jun-18,Jun,Bogura,24.932,89.347,6.14
02-Jul-18,Jul,Bogura,24.932,89.347,6.19
09-Jul-18,Jul,Bogura,24.932,89.347,6.23
16-Jul-18,Jul,Bogura,24.932,89.347,6.27
23-Jul-18,Jul,Bogura,24.932,89.347,6.3
30-Jul-18,Jul,Bogura,24.932,89.347,6.33
06-Aug-18,Aug,Bogura,24.932,89.347,6.35
13-Aug-18,Aug,Bogura,24.932,89.347,6.36
20-Aug-18,Aug,Bogura,24.932,89.347,6.11
27-Aug-18,Aug,Bogura,24.932,89.347,6.07
03-Sep-18,Sep,Bogura,24.932,89.347,6.18
10-Sep-18,Sep,Bogura,24.932,89.347,6.29
17-Sep-18,Sep,Bogura,24.932,89.347,6.1
07-Jan-19,Jan,Bogura,24.932,89.347,7.45
14-Jan-19,Jan,Bogura,24.932,89.347,7.51
21-Jan-19,Jan,Bogura,24.932,89.347,7.57
28-Jan-19,Jan,Bogura,24.932,89.347,7.59
04-Feb-19,Feb,Bogura,24.932,89.347,7.62
11-Feb-19,Feb,Bogura,24.932,89.347,7.53
18-Feb-19,Feb,Bogura,24.932,89.347,7.57
25-Feb-19,Feb,Bogura,24.932,89.347,7.61
04-Mar-19,Mar,Bogura,24.932,89.347,7.64
11-Mar-19,Mar,Bogura,24.932,89.347,7.69
18-Mar-19,Mar,Bogura,24.932,89.347,7.72
25-Mar-19,Mar,Bogura,24.932,89.347,7.76
01-Apr-19,Apr,Bogura,24.932,89.347,7.78
08-Apr-19,Apr,Bogura,24.932,89.347,7.81
15-Apr-19,Apr,Bogura,24.932,89.347,7.85
22-Apr-19,Apr,Bogura,24.932,89.347,7.91
29-Apr-19,Apr,Bogura,24.932,89.347,7.8
06-May-19,May,Bogura,24.932,89.347,7.71
13-May-19,May,Bogura,24.932,89.347,7.43
20-May-19,May,Bogura,24.932,89.347,7.29
27-May-19,May,Bogura,24.932,89.347,7.21
03-Jun-19,Jun,Bogura,24.932,89.347,7.17
10-Jun-19,Jun,Bogura,24.932,89.347,7.09
17-Jun-19,Jun,Bogura,24.932,89.347,6
24-Jun-19,Jun,Bogura,24.932,89.347,6.11
01-Jul-19,Jul,Bogura,24.932,89.347,6.29
08-Jul-19,Jul,Bogura,24.932,89.347,6.37
15-Jul-19,Jul,Bogura,24.932,89.347,6.42
22-Jul-19,Jul,Bogura,24.932,89.347,6.21
29-Jul-19,Jul,Bogura,24.932,89.347,5.32
05-Aug-19,Aug,Bogura,24.932,89.347,5.44
12-Aug-19,Aug,Bogura,24.932,89.347,5.51
19-Aug-19,Aug,Bogura,24.932,89.347,5.73
26-Aug-19,Aug,Bogura,24.932,89.347,6.07
02-Sep-19,Sep,Bogura,24.932,89.347,6.28
09-Sep-19,Sep,Bogura,24.932,89.347,6.39
16-Sep-19,Sep,Bogura,24.932,89.347,6.28
23-Sep-19,Sep,Bogura,24.932,89.347,6.11
30-Sep-19,Sep,Bogura,24.932,89.347,6.09
07-Oct-19,Oct,Bogura,24.932,89.347,5.29
14-Oct-19,Oct,Bogura,24.932,89.347,5.37
21-Oct-19,Oct,Bogura,24.932,89.347,5.51
28-Oct-19,Oct,Bogura,24.932,89.347,5.62
04-Nov-19,Nov,Bogura,24.932,89.347,5.68
11-Nov-19,Nov,Bogura,24.932,89.347,5.94
18-Nov-19,Nov,Bogura,24.932,89.347,6.09
25-Nov-19,Nov,Bogura,24.932,89.347,6.18
02-Dec-19,Dec,Bogura,24.932,89.347,6.23
09-Dec-19,Dec,Bogura,24.932,89.347,6.39
16-Dec-19,Dec,Bogura,24.932,89.347,6.47
23-Dec-19,Dec,Bogura,24.932,89.347,6.58
30-Dec-19,Dec,Bogura,24.932,89.347,6.61
06-Jan-20,Jan,Bogura,24.932,89.347,6.73
13-Jan-20,Jan,Bogura,24.932,89.347,6.79
20-Jan-20,Jan,Bogura,24.932,89.347,6.85
27-Jan-20,Jan,Bogura,24.932,89.347,6.96
03-Feb-20,Feb,Bogura,24.932,89.347,7.03
06-Jul-20,Jul,Bogura,24.932,89.347,5.75
13-Jul-20,Jul,Bogura,24.932,89.347,5.83
20-Jul-20,Jul,Bogura,24.932,89.347,5.58
27-Jul-20,Jul,Bogura,24.932,89.347,4.49
03-Aug-20,Aug,Bogura,24.932,89.347,5.31
10-Aug-20,Aug,Bogura,24.932,89.347,5.24
17-Aug-20,Aug,Bogura,24.932,89.347,5.21
24-Aug-20,Aug,Bogura,24.932,89.347,5.11
31-Aug-20,Aug,Bogura,24.932,89.347,5.04
07-Sep-20,Sep,Bogura,24.932,89.347,4.13
14-Sep-20,Sep,Bogura,24.932,89.347,4.22
21-Sep-20,Sep,Bogura,24.932,89.347,4.35
28-Sep-20,Sep,Bogura,24.932,89.347,4.21
05-Oct-20,Oct,Bogura,24.932,89.347,3.28
12-Oct-20,Oct,Bogura,24.932,89.347,3.3
02-Nov-20,Nov,Bogura,24.932,89.347,5.7
09-Nov-20,Nov,Bogura,24.932,89.347,5.81
16-Nov-20,Nov,Bogura,24.932,89.347,5.98
23-Nov-20,Nov,Bogura,24.932,89.347,6.07
30-Nov-20,Nov,Bogura,24.932,89.347,6.14
07-Dec-20,Dec,Bogura,24.932,89.347,6.33
14-Dec-20,Dec,Bogura,24.932,89.347,6.39
21-Dec-20,Dec,Bogura,24.932,89.347,6.64
28-Dec-20,Dec,Bogura,24.932,89.347,6.63
04-Jan-21,Jan,Bogura,24.932,89.347,6.69
11-Jan-21,Jan,Bogura,24.932,89.347,6.78
18-Jan-21,Jan,Bogura,24.932,89.347,6.84
25-Jan-21,Jan,Bogura,24.932,89.347,6.95
01-Feb-21,Feb,Bogura,24.932,89.347,7.1
08-Feb-21,Feb,Bogura,24.932,89.347,7.14
15-Feb-21,Feb,Bogura,24.932,89.347,7.19
22-Feb-21,Feb,Bogura,24.932,89.347,7.21
01-Mar-21,Mar,Bogura,24.932,89.347,7.25
08-Mar-21,Mar,Bogura,24.932,89.347,7.31
15-Mar-21,Mar,Bogura,24.932,89.347,7.36
22-Mar-21,Mar,Bogura,24.932,89.347,7.42
29-Mar-21,Mar,Bogura,24.932,89.347,7.47
05-Apr-21,Apr,Bogura,24.932,89.347,7.5
12-Apr-21,Apr,Bogura,24.932,89.347,7.53
19-Apr-21,Apr,Bogura,24.932,89.347,7.58
26-Apr-21,Apr,Bogura,24.932,89.347,7.61
03-May-21,May,Bogura,24.932,89.347,7.69
10-May-21,May,Bogura,24.932,89.347,7.77
17-May-21,May,Bogura,24.932,89.347,7.86
24-May-21,May,Bogura,24.932,89.347,8.08
31-May-21,May,Bogura,24.932,89.347,7.73
07-Jun-21,Jun,Bogura,24.932,89.347,7.47
14-Jun-21,Jun,Bogura,24.932,89.347,7.3
21-Jun-21,Jun,Bogura,24.932,89.347,7.18
28-Jun-21,Jun,Bogura,24.932,89.347,7.59
05-Jul-21,Jul,Bogura,24.932,89.347,6.37
12-Jul-21,Jul,Bogura,24.932,89.347,6.48
19-Jul-21,Jul,Bogura,24.932,89.347,6.42
26-Jul-21,Jul,Bogura,24.932,89.347,6.35
02-Aug-21,Aug,Bogura,24.932,89.347,6.31
09-Aug-21,Aug,Bogura,24.932,89.347,6.28
16-Aug-21,Aug,Bogura,24.932,89.347,6.2
23-Aug-21,Aug,Bogura,24.932,89.347,6.15
30-Aug-21,Aug,Bogura,24.932,89.347,5.41
06-Sep-21,Sep,Bogura,24.932,89.347,5.72
